  02,  03,  05,  08,  09,  11,  21,  22,  24,  26,  28,  31,  32,  33,  34,  38,  61,  62,  67,  68,  81,  82,  84, prio02, prio03, prio05, prio08, prio09, prio11, hd02, hd03, hd05, hd08, hd09, hd11, uswtv24,
   0,   0, 628,  18,   0,   0,   0, 598,   0,   0,  24, 630, 598,  -3,  -3,  24,   0,   9,   0,   0, 368, 338,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 618,   8,   0,   0,   0, 588,   0,   0,  14, 620, 588,  -3,  -3,  14,   0,   0,   0,   0, 358, 328,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 610,   0,   0,   0,   0, 580,   0,   0,   4, 612, 580,  -3,  -3,   4,   0,   0,   0,   0, 350, 320,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 600,   0,   0,   0,   0, 570,   0,   0,   0, 602, 570,  -3,  -3,   0,   0,   0,   0,   0, 340, 310,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 590,   0,   0,   0,   0, 560,   0,   0,   0, 592, 560,  -3,  -3,   0,   0,   0,   0,   0, 330, 300,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 580,   0,   0,   0,   0, 550,   0,   0,   0, 582, 550,  -3,  -3,   0,   0,   0,   0,   0, 320, 290,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 570,   0,   0,   0,   0, 540,  -3,   0,   0, 572, 540,  -3,  -3,   0,   0,   0,   0,   0, 310, 280,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 561,   0,   0,   0,   0, 531,  -3,   0,   0, 563, 531,  -3,  -3,   0,   0,   0,   0,   0, 301, 271,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 551,   0,   0,   0,   0, 521,  -3,   0,   0, 553, 521,  -3,  -3,   0,   0,   0,   0,   0, 291, 261,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 541,   0,   0,   0,   0, 511,  -3,   0,   0, 543, 511,  -3,  -3,   0,   0,   0,   0,   0, 281, 251,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 531,   0,   0,   0,   0, 501,  -3,   0,   0, 533, 501,  -3,  -3,   0,   0,   0,   0,   0, 271, 241,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 521,   0,   0,   0,   0, 491,  -3,   0,   0, 523, 491,  -3,  -3,   0,   0,   0,   0,   0, 261, 231,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 511,   0,   0,   0,   0, 481,  -3,   0,   0, 513, 481,  -3,  -3,   0,   0,   0,   0,   0, 251, 221,  -3,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 501,   0,   0,   0,   0, 471,   0,   0,   0, 503, 471,   0,   0,   0,   0,   0,   0,   0, 241, 211,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 257, 491,   0,   0,   0,   0, 461,   0,   0,   0, 493, 461,   0,   0,   0,   0,   0,   0,   0, 231, 201,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 247, 481,   0,   0,   0,   0, 451,   0,   0,   0, 483, 451,   0,   0,   0,   0,   0,   0,   0, 221, 191,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 237, 471,   0,   0,   0,   0, 441,   0,   0,   0, 473, 441,   0,   0,   0,   0,   0,   0,   0, 211, 181,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 227, 461,   0,   0,   0,   0, 431,   0,   0,   0, 463, 431,   0,   0,   0,   0,   0,   0,   0, 201, 171,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 217, 451,   0,   0,   0,   0, 421,   0,   0,   0, 453, 421,   0,   0,   0,   0,   0,   0,   0, 191, 161,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 136, 370,   0,   0,   0,   0, 340,   0,   0,   0, 372, 340,   0,   0,   0, 373,   0,   0,   0, 110,  80,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 126, 360,   0,   0,   0,   0, 330,   0,   0,   0, 362, 330,   0,   0,   0, 123,   0,   0,   0, 100,  70,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 116, 350,   0,   0,   0,   0, 320,   0,   0,   0, 352, 320,   0,   0,   0, 113,   0,   0,   0,  90,  60,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 106, 340,   0,   0,   0,   0, 310,   0,   0,   0, 342, 310,   0,   0,   0, 103,   0,   0,   0,  80,  50,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,  69, 303,   0,   0,   0,   0, 273,   0,   0,   0, 305, 273,   0,   0,   0,  93,   0,   0,   0,  43,  26,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,  59, 293,   0,   0,   0,   0, 263,   0,   0,   0, 295, 263,   0,   0,   0,  83,   0,   0,   0,  33,  16,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,  50, 284, 845,   0,   0,   0, 254,   0,   0,   0, 286, 254,   0,   0,   0,  73,   0,   0,   0,  23,   6,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,  40, 274, 835,   0,   0,   0, 244,   0,   0,   0, 276, 244,   0,   0,   0,  63,   0,   0,   0,  13,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,  30, 264, 825,   0,   0,   0, 234,   0,   0,   0, 266, 234,   0,   0,   0,  53,   0,   0,   0,   4,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 775,  20, 254, 815,   0, 567,   0, 224,   0,  42,   0, 256, 224,   0,   0,   0,  43,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 767,  12, 246, 807,   0, 559,   0, 216,   0,  32,   0, 248, 216,   0,   0,   0,  33,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 757,   2, 236, 797,   0, 549, 202, 206,   0,  22,   0, 238, 206,   0,   0,   0,  24,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 749,   0, 228, 789,   0, 541, 194, 199,   0,  12,   0, 230, 199,   0,   0,   0,  14,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 739,   0, 218, 779,   0, 531, 184, 189,   0,   2,   0, 220, 189,   0,   0,   0,   4,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 729,   0, 208, 769,   0, 521, 174, 179,   0,   0,   0, 210, 179,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 719,   0, 198, 759,   0, 511, 164, 169,   0,   0,   0, 200, 169,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 564,   0,  43, 604,   0, 356,   9,  14,   0,   0,   0,  45,  14,   0,   0,   0,   0,   0, 172,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 554,   0,  33, 594,   0,   0,   0,   4,   0,   0,   0,  35,   4,   0,   0,   0,   0,   0, 162,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 544,   0,  23, 584,   0,   0,   0,   0,   0,   0,   0,  25,   0,   0,   0,   0,   0,   0, 152,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 534,   0,  13, 574,   0,   0,   0,   0,   0,   0,   0,  15,   0,   0,   0,   0,   0,   0, 142,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 524,   0,   3, 564,   0,   0,   0,   0, 349,   0,   0,   5,   0,   0,   0,   0,   0,   0, 132,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     31,
 511,   0,   0, 551,   0,   0,   0,   0, 342,   0,   0,   0,   0,   0,   0,   0,   0,   0, 122,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     30,
 501,   0,   0, 541,   0, 293,   0,   0, 332,   0,   0,   0,   0, 332, 332,   0,   0,   0, 112,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     29,
 491,   0,   0, 531,   0, 283,   0,   0, 322,   0,   0,   0,   0, 322, 322,   0,   0,   0, 102,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     29,
 481,   0,   0, 521,   0, 273,   0,   0, 312,   0,   0,   0,   0, 312, 312,   0,   0,   0,  92,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     28,
 472,   0,   0, 512,   0, 264,   0,   0, 303,   0,   0,   0,   0, 303, 303,   0,   0,   0,  82,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     27,
 462,   0,   0, 502,   0, 254,   0,   0, 293,   0,   0,   0,   0, 293, 293,   0,   0,   0,  72,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     26,
 452,   0,   0, 492,   0, 244,   0,   0, 283,   0,   0,   0,   0, 283, 283,   0,   0,   0,  30,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     25,
 442,   0,   0, 482,   0, 234,   0,   0, 273,   0,   0,   0,   0, 273, 273,   0,   0,  41,  20,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     24,
 432,   0,   0, 472,   0, 224,   0,   0, 263,   0,   0,   0,   0, 263, 263,   0,   0,  31,  10,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     24,
 422,   0,   0, 462,   0, 214,   0,   0, 253,   0,   0,   0,   0, 253, 253,   0,   0,  21,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     23,
 311,   0,   0, 351,   0, 103,   0,   0, 164,   0,   0,   0,   0, 164, 164,   0,   0,  11,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     22,
 301,   0,   0, 341,   0,  93,   0,   0, 154,   0,   0,   0,   0, 154, 154,   0,   0,   1,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     20,
 293,   0,   0, 333,   0,  85,   0,   0, 144,   0,   0,   0,   0, 144, 144,   0,   0,   0,   0,   0,   0,   0, 144,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     19,
 283,   0,   0, 323,   0,  75,   0,   0, 134,   0,   0,   0,   0, 134, 134,   0,   0,   0,   0,   0,   0, 643, 134,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     18,
 273, 689,   0, 313,   0,  65,   0,   0, 124,   0,   0,   0,   0, 124, 124,   0,   0,   0,   0,   0,   0, 633, 124,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     17,
 263, 679,   0, 303,   0,  55,   0,   0, 115,   0,   0,   0,   0, 115, 115,   0,   0,   0,   0,   0,   0, 623, 115,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     15,
 254, 670,   0, 294,   0,  46,   0,   0,  69,  -3,   0,   0,   0,  69,  69,   0,   0,   0,   0,   0,   0, 614,  69,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     14,
 244, 660,   0, 284,   0,  36,   0,   0,  59,  -3,   0,   0,   0,  59,  59,   0,   0,   0,   0,   0,   0, 604,  59,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     12,
 237, 653,   0, 277,   0,  29,   0,   0,  50,  -3,   0,   0,   0,  50,  50,   0,   0,   0,   0,   0,   0, 597,  50,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     11,
 228, 644,   0, 268,   0,  20,   0,   0,  40,  -3,   0,   0,   0,  40,  40,   0,   0,   0,   0,   0, 618, 588,  40,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      9,
 218, 634,   0, 258,   0,  10,   0,   0,  30,  -3,   0,   0,   0,  30,  30,   0,   0,   0,   0,   0, 608, 578,  30,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      7,
 208, 624,   0, 248,   0,   0,   0,   0,  20,  -3,   0,   0,   0,  20,  20,   0,   0,   0,   0,   0, 598, 568,  20,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      5,
 199, 616,   0, 240,   0,   0,   0,   0,  10,   0,   0,   0,   0,  10,  10,   0,   0,   0,   0,  20, 590, 560,  10,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      3,
 189, 606,   0, 230,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 885,  10, 580, 550,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      1,
 179, 596,   0, 220,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 875,   0, 570, 540,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 169, 586,   0, 210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 865,   0, 560, 530,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 160, 577, 811, 201,   0,   0,   0, 781,   0,   0,   0, 813, 781,   0,   0,   0,   0,   0, 856,   0, 551, 521,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  45, 435, 669,  59,   0,   0,   0, 639,   0,   0,   0, 671, 639,   0,   0,   0,   0,   0, 714,   0, 409, 379,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  35, 425, 659,  49,   0,   0,   0, 629,   0,   0,   0, 661, 629,   0,   0,   0,   0,   0, 704,   0, 399, 369,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  26, 418, 652,  42,   0,   0,   0, 622,   0,   0,   0, 654, 622,   0,   0,   0,   0,   0, 697,   0, 392, 362,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  16, 408, 642,  32,   0,   0,   0, 612,   0,   0,   0, 644, 612,   0,   0,   0,   0,   0, 687,   0, 382, 352,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   6, 398, 632,  22,   0,   0,   0, 602,   0,   0,   0, 634, 602,   0,   0,  53,   0,   0, 677,   0, 372, 342,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 388, 622,  12,   0,   0,   0, 592,   0,   0,  45, 624, 592,   0,   0,  45,   0,  12,  61,   0, 362, 332,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 378, 612,   2,   0, 925,   0, 582,   0,   0,  35, 614, 582,   0,   0,  35,   0,   2,  52,   0, 352, 322,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 370, 604,   0,   0, 917,   0, 574,   0,   0,  25, 606, 574,   0,   0,  25,   0,   0,  42,   0, 344, 314,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 360, 594,   0,   0, 907,   0, 564,   0,   0,  15, 596, 564,   0,   0,  15,   0,   0,  32,   0, 334, 304,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 350, 584,   0,   0, 897,   0, 554,   0,   0,   5, 586, 554,   0,   0,   5,   0,   0,  22,   0, 324, 294,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 340, 574,   0,   0, 887,   0, 544,   0,   0,   0, 576, 544,   0,   0,   0,   0,   0,  13,   0, 314, 284,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 331, 565,   0,   0, 878,   0, 535,   0,   0,   0, 567, 535,   0,   0,   0,   0,   0,   3,   0, 305, 275,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
